exp_ID;Workload Level;Block Size;Block Creation Interval;TFL;TPS;Number of Validating Nodes;first_block;last_block;number_of_blocks;total_number_of_blocks_per_exp;BPR;Gini;HHI
tezosExp_247;55;3817164;20;10.47;73.9;42;56;57;2;21;13.569269691115;2.46844440996969E-05;238.095238536473
tezosExp_247;70;3817164;20;10.56;93.73;42;257;258;2;21;13.569269691115;2.46844440996969E-05;238.095238536473
tezosExp_247;85;3817164;20;10.04;98.88;42;80;81;2;21;13.569269691115;2.46844440996969E-05;238.095238536473
tezosExp_247;90;3817164;20;9.74;66.85;42;232;233;2;21;13.569269691115;2.46844440996969E-05;238.095238536473
tezosExp_247;95;3817164;20;9.52;103.7;42;181;182;2;21;13.569269691115;2.46844440996969E-05;238.095238536473
tezosExp_247;100;3817164;20;8.86;90.98;42;131;132;2;21;13.569269691115;2.46844440996969E-05;238.095238536473
tezosExp_247;105;3817164;20;9.17;102.15;42;205;207;3;21;16.8441295323456;2.46844440996969E-05;238.095238536473
tezosExp_248;10;235981;10;6.47;1.6;27;315;316;2;21;8.72310194428824;3.68420364109379E-05;370.370371914785
tezosExp_248;25;235981;10;6.37;4.1;27;601;602;2;21;8.72310194428824;3.68420364109379E-05;370.370371914785
tezosExp_248;40;235981;10;5.67;4.4;27;127;128;2;21;8.72310194428824;3.68420364109379E-05;370.370371914785
tezosExp_248;55;235981;10;5.92;9.1;27;544;545;2;21;8.72310194428824;3.68420364109379E-05;370.370371914785
tezosExp_248;70;235981;10;5.63;11.6;27;220;222;3;21;10.8283689850793;3.68420364109379E-05;370.370371914785
tezosExp_248;85;235981;10;5.76;14.1;27;487;488;2;21;8.72310194428824;3.68420364109379E-05;370.370371914785
tezosExp_248;90;235981;10;5.5;14.9;27;268;269;2;21;8.72310194428824;3.68420364109379E-05;370.370371914785
tezosExp_248;95;235981;10;5.56;15.7;27;373;374;2;21;8.72310194428824;3.68420364109379E-05;370.370371914785
tezosExp_248;100;235981;10;5.35;15.75;27;430;431;2;21;8.72310194428824;3.68420364109379E-05;370.370371914785
tezosExp_248;105;235981;10;5.63;16.5;27;173;174;2;21;8.72310194428824;3.68420364109379E-05;370.370371914785
tezosExp_249;10;2746122;11;6.12;17.55;24;478;479;2;22;7.54785080429956;2.89656701758892E-05;416.666667882066
tezosExp_249;25;2746122;11;5.99;43.91;24;426;427;2;22;7.54785080429956;2.89656701758892E-05;416.666667882066
tezosExp_249;40;2746122;11;6.02;46.85;24;374;375;2;22;7.54785080429956;2.89656701758892E-05;416.666667882066
tezosExp_249;55;2746122;11;5.99;96.64;24;322;323;2;22;7.54785080429956;2.89656701758892E-05;416.666667882066
tezosExp_249;70;2746122;11;5.98;82;24;530;531;2;22;7.54785080429956;2.89656701758892E-05;416.666667882066
tezosExp_249;85;2746122;11;5.73;136.32;24;269;271;3;22;9.40735347681646;2.89656701758892E-05;416.666667882066
tezosExp_249;90;2746122;11;5.73;144.27;24;226;227;2;22;7.54785080429956;2.89656701758892E-05;416.666667882066
tezosExp_249;95;2746122;11;5.49;143.45;24;140;141;2;22;7.54785080429956;2.89656701758892E-05;416.666667882066
tezosExp_249;100;2746122;11;5.2;143.45;24;182;184;3;22;9.40735347681646;2.89656701758892E-05;416.666667882066
tezosExp_249;105;2746122;11;5.52;151.5;24;97;98;2;22;7.54785080429956;2.89656701758892E-05;416.666667882066
tezosExp_25;10;2685544;88;56.87;2.15;43;56;57;2;20;14.2842908080157;1.26355448801048E-05;333.333333506523
tezosExp_25;25;2685544;88;49.02;5.36;43;36;37;2;20;14.2842908080157;1.26355448801048E-05;333.333333506523
tezosExp_25;40;2685544;88;46.36;8.59;43;16;17;2;20;14.2842908080157;1.26355448801048E-05;333.333333506523
tezosExp_25;55;2685544;88;44.99;11.82;43;31;32;2;20;14.2842908080157;1.26355448801048E-05;333.333333506523
tezosExp_25;70;2685544;88;47;15.03;43;61;62;2;20;14.2842908080157;1.26355448801048E-05;333.333333506523
tezosExp_25;85;2685544;88;46.05;18.26;43;21;22;2;20;14.2842908080157;1.26355448801048E-05;333.333333506523
tezosExp_25;90;2685544;88;45.8;19.34;43;26;27;2;20;14.2842908080157;1.26355448801048E-05;333.333333506523
tezosExp_25;95;2685544;88;45.21;20.2;43;46;47;2;20;14.2842908080157;1.26355448801048E-05;333.333333506523
tezosExp_25;100;2685544;88;43.73;20.63;43;51;52;2;20;14.2842908080157;1.26355448801048E-05;333.333333506523
tezosExp_25;105;2685544;88;43.51;20.45;43;41;42;2;20;14.2842908080157;1.26355448801048E-05;333.333333506523
tezosExp_250;10;7331020;95;52.33;5.43;25;50;52;3;27;8.80534722622865;1.29340893926308E-05;416.666666900004
tezosExp_250;25;7331020;95;49.26;13.58;25;27;28;2;27;6.95349537437679;1.29340893926308E-05;416.666666900004
tezosExp_250;40;7331020;95;48.4;14.49;25;56;58;3;27;8.80534722622865;1.29340893926308E-05;416.666666900004
tezosExp_250;55;7331020;95;48.02;29.88;25;12;13;2;27;6.95349537437679;1.29340893926308E-05;416.666666900004
tezosExp_250;70;7331020;95;55.47;25.35;25;17;18;2;27;6.95349537437679;1.29340893926308E-05;416.666666900004
tezosExp_250;85;7331020;95;78.79;30.24;25;44;46;3;27;8.80534722622865;1.29340893926308E-05;416.666666900004
tezosExp_250;90;7331020;95;83.23;30.22;25;38;40;3;27;8.80534722622865;1.29340893926308E-05;416.666666900004
tezosExp_250;95;7331020;95;86.09;30.29;25;32;34;3;27;8.80534722622865;1.29340893926308E-05;416.666666900004
tezosExp_250;100;7331020;95;88.19;30.29;25;62;64;3;27;8.80534722622865;1.29340893926308E-05;416.666666900004
tezosExp_250;105;7331020;95;90.43;30.38;25;21;23;3;27;8.80534722622865;1.29340893926308E-05;416.666666900004
tezosExp_251;10;1515595;63;36.89;1.68;45;49;50;2;20;14.9486764269931;1.09423325620793E-05;270.270270381087
tezosExp_251;25;1515595;63;36.79;4.22;45;59;60;2;20;14.9486764269931;1.09423325620793E-05;270.270270381087
tezosExp_251;40;1515595;63;32.95;6.76;45;64;65;2;20;14.9486764269931;1.09423325620793E-05;270.270270381087
tezosExp_251;55;1515595;63;34.03;9.32;45;54;55;2;20;14.9486764269931;1.09423325620793E-05;270.270270381087
tezosExp_251;70;1515595;63;32.25;11.86;45;24;25;2;20;14.9486764269931;1.09423325620793E-05;270.270270381087
tezosExp_251;85;1515595;63;33.14;14.4;45;39;40;2;20;14.9486764269931;1.09423325620793E-05;270.270270381087
tezosExp_251;90;1515595;63;33.37;15.24;45;29;30;2;20;14.9486764269931;1.09423325620793E-05;270.270270381087
tezosExp_251;95;1515595;63;33.58;16.08;45;34;35;2;20;14.9486764269931;1.09423325620793E-05;270.270270381087
tezosExp_251;100;1515595;63;31.45;16.63;45;19;20;2;20;14.9486764269931;1.09423325620793E-05;270.270270381087
tezosExp_251;105;1515595;63;32.24;16.9;45;44;45;2;20;14.9486764269931;1.09423325620793E-05;270.270270381087
tezosExp_252;10;749158;56;30.42;0.93;38;68;70;3;21;15.2399267197413;1.32368971663394E-05;322.580645335919
tezosExp_252;25;749158;56;34.58;2.34;38;40;41;2;21;12.2769582919612;1.32368971663394E-05;322.580645335919
tezosExp_252;40;749158;56;30.04;3.77;38;62;63;2;21;12.2769582919612;1.32368971663394E-05;322.580645335919
tezosExp_252;55;749158;56;32.24;5.18;38;34;35;2;21;12.2769582919612;1.32368971663394E-05;322.580645335919
tezosExp_252;70;749158;56;30.03;6.59;38;17;18;2;21;12.2769582919612;1.32368971663394E-05;322.580645335919
tezosExp_252;85;749158;56;31.51;8;38;28;29;2;21;12.2769582919612;1.32368971663394E-05;322.580645335919
tezosExp_252;90;749158;56;30.06;8.46;38;23;24;2;21;12.2769582919612;1.32368971663394E-05;322.580645335919
tezosExp_252;95;749158;56;28.55;8.95;38;45;46;2;21;12.2769582919612;1.32368971663394E-05;322.580645335919
tezosExp_252;100;749158;56;29.56;9.23;38;57;58;2;21;12.2769582919612;1.32368971663394E-05;322.580645335919
tezosExp_252;105;749158;56;29.87;6.31;38;51;52;2;21;12.2769582919612;1.32368971663394E-05;322.580645335919
tezosExp_253;10;2069109;97;61.09;1.49;55;32;33;2;21;17.7692817383649;1.67186573573145E-05;243.902439246662
tezosExp_253;25;2069109;97;51.85;3.75;55;74;75;2;21;17.7692817383649;1.67186573573145E-05;243.902439246662
tezosExp_253;40;2069109;97;55.77;6;55;55;57;3;21;22.0577886733098;1.67186573573145E-05;243.902439246662
tezosExp_253;55;2069109;97;52.84;8.26;55;50;51;2;21;17.7692817383649;1.67186573573145E-05;243.902439246662
tezosExp_253;70;2069109;97;51.01;10.51;55;44;45;2;21;17.7692817383649;1.67186573573145E-05;243.902439246662
tezosExp_253;85;2069109;97;49.72;12.76;55;27;28;2;21;17.7692817383649;1.67186573573145E-05;243.902439246662
tezosExp_253;90;2069109;97;50.47;9.01;55;62;63;2;21;17.7692817383649;1.67186573573145E-05;243.902439246662
tezosExp_253;95;2069109;97;50.56;14.04;55;21;22;2;21;17.7692817383649;1.67186573573145E-05;243.902439246662
tezosExp_253;100;2069109;97;50.39;14.53;55;38;39;2;21;17.7692817383649;1.67186573573145E-05;243.902439246662
tezosExp_253;105;2069109;97;49.5;14.98;55;68;69;2;21;17.7692817383649;1.67186573573145E-05;243.902439246662
tezosExp_254;10;3223111;115;58.81;1.97;37;26;27;2;20;12.2911339510832;1.25358275798007E-05;322.580645318212
tezosExp_254;25;3223111;115;58.61;4.93;37;21;22;2;20;12.2911339510832;1.25358275798007E-05;322.580645318212
tezosExp_254;40;3223111;115;58.63;7.89;37;31;32;2;20;12.2911339510832;1.25358275798007E-05;322.580645318212
tezosExp_254;55;3223111;115;58.59;10.85;37;51;52;2;20;12.2911339510832;1.25358275798007E-05;322.580645318212
tezosExp_254;70;3223111;115;58.6;13.81;37;61;62;2;20;12.2911339510832;1.25358275798007E-05;322.580645318212
tezosExp_254;85;3223111;115;58.58;16.77;37;41;42;2;20;12.2911339510832;1.25358275798007E-05;322.580645318212
tezosExp_254;90;3223111;115;58.6;17.76;37;16;17;2;20;12.2911339510832;1.25358275798007E-05;322.580645318212
tezosExp_254;95;3223111;115;58.13;18.58;37;56;57;2;20;12.2911339510832;1.25358275798007E-05;322.580645318212
tezosExp_254;100;3223111;115;56.81;19.09;37;46;47;2;20;12.2911339510832;1.25358275798007E-05;322.580645318212
tezosExp_254;105;3223111;115;58.5;19.68;37;36;37;2;20;12.2911339510832;1.25358275798007E-05;322.580645318212
tezosExp_255;10;352074;10;6.47;2.4;118;49;50;2;22;37.1102664544728;2.48477012454719E-05;126.582278746633
tezosExp_255;25;352074;10;6.11;6.1;118;58;59;2;22;37.1102664544728;2.48477012454719E-05;126.582278746633
tezosExp_255;40;352074;10;5.52;9.9;118;98;99;2;22;37.1102664544728;2.48477012454719E-05;126.582278746633
tezosExp_255;55;352074;10;5.61;13.6;118;31;32;2;22;37.1102664544728;2.48477012454719E-05;126.582278746633
tezosExp_255;70;352074;10;5.65;17.3;118;77;79;3;22;46.2528212610143;2.48477012454719E-05;126.582278746633
tezosExp_255;85;352074;10;5.74;14;118;116;117;2;22;37.1102664544728;2.48477012454719E-05;126.582278746633
tezosExp_255;90;352074;10;5.69;14.87;118;107;108;2;22;37.1102664544728;2.48477012454719E-05;126.582278746633
tezosExp_255;95;352074;10;5.39;22.35;118;40;41;2;22;37.1102664544728;2.48477012454719E-05;126.582278746633
tezosExp_255;100;352074;10;5.18;22.7;118;68;69;2;22;37.1102664544728;2.48477012454719E-05;126.582278746633
tezosExp_255;105;352074;10;5.49;23.3;118;87;89;3;22;46.2528212610143;2.48477012454719E-05;126.582278746633
tezosExp_256;10;2042346;76;40.62;1.88;29;69;70;2;21;9.36925764386515;1.37731199010687E-05;357.142857355518
tezosExp_256;25;2042346;76;40.45;4.72;29;62;63;2;21;9.36925764386515;1.37731199010687E-05;357.142857355518
tezosExp_256;40;2042346;76;40.42;7.57;29;44;45;2;21;9.36925764386515;1.37731199010687E-05;357.142857355518
tezosExp_256;55;2042346;76;40.4;10.41;29;75;76;2;21;9.36925764386515;1.37731199010687E-05;357.142857355518
tezosExp_256;70;2042346;76;40.43;13.24;29;25;26;2;21;9.36925764386515;1.37731199010687E-05;357.142857355518
tezosExp_256;85;2042346;76;40.43;16.08;29;56;57;2;21;9.36925764386515;1.37731199010687E-05;357.142857355518
tezosExp_256;90;2042346;76;40.42;17.03;29;50;51;2;21;9.36925764386515;1.37731199010687E-05;357.142857355518
tezosExp_256;95;2042346;76;38.41;17.97;29;37;38;2;21;9.36925764386515;1.37731199010687E-05;357.142857355518
tezosExp_256;100;2042346;76;37.79;18.55;29;81;83;3;21;11.6304703913815;1.37731199010687E-05;357.142857355518
tezosExp_256;105;2042346;76;39.06;12.64;29;31;32;2;21;9.36925764386515;1.37731199010687E-05;357.142857355518
tezosExp_257;10;532976;96;77.88;0.39;30;23;24;2;21;9.6923354936536;8.26697563744501E-06;384.615384711325
tezosExp_257;25;532976;96;49.85;0.97;30;63;64;2;21;9.6923354936536;8.26697563744501E-06;384.615384711325
tezosExp_257;40;532976;96;58.85;1.56;30;53;54;2;21;9.6923354936536;8.26697563744501E-06;384.615384711325
tezosExp_257;55;532976;96;61.78;1.43;30;58;59;2;21;9.6923354936536;8.26697563744501E-06;384.615384711325
tezosExp_257;70;532976;96;52.66;2.73;30;43;44;2;21;9.6923354936536;8.26697563744501E-06;384.615384711325
tezosExp_257;85;532976;96;56.46;3.32;30;48;49;2;21;9.6923354936536;8.26697563744501E-06;384.615384711325
tezosExp_257;90;532976;96;54.22;3.51;30;38;39;2;21;9.6923354936536;8.26697563744501E-06;384.615384711325
tezosExp_257;95;532976;96;51.83;3.71;30;32;34;3;21;12.0315210945326;8.26697563744501E-06;384.615384711325
tezosExp_257;100;532976;96;49.21;3.89;30;28;29;2;21;9.6923354936536;8.26697563744501E-06;384.615384711325
tezosExp_257;105;532976;96;58.35;3.91;30;18;19;2;21;9.6923354936536;8.26697563744501E-06;384.615384711325
tezosExp_258;10;5069856;79;43.66;4.52;25;60;62;3;23;9.5823895282691;1.36093674363923E-05;434.782608942913
tezosExp_258;25;5069856;79;42.19;11.29;25;73;75;3;23;9.5823895282691;1.36093674363923E-05;434.782608942913
tezosExp_258;40;5069856;79;41.77;18.08;25;31;32;2;23;7.65991729577612;1.36093674363923E-05;434.782608942913
tezosExp_258;55;5069856;79;40.1;24.85;25;37;38;2;23;7.65991729577612;1.36093674363923E-05;434.782608942913
tezosExp_258;70;5069856;79;40.3;31.63;25;25;26;2;23;7.65991729577612;1.36093674363923E-05;434.782608942913
tezosExp_258;85;5069856;79;40.44;38.41;25;67;68;2;23;7.65991729577612;1.36093674363923E-05;434.782608942913
tezosExp_258;90;5069856;79;40.16;27.11;25;43;44;2;23;7.65991729577612;1.36093674363923E-05;434.782608942913
tezosExp_258;95;5069856;79;38.63;27.5;25;19;20;2;23;7.65991729577612;1.36093674363923E-05;434.782608942913
tezosExp_258;100;5069856;79;39.64;42.24;25;54;56;3;23;9.5823895282691;1.36093674363923E-05;434.782608942913
tezosExp_258;105;5069856;79;40.57;29.09;25;49;50;2;23;7.65991729577612;1.36093674363923E-05;434.782608942913
tezosExp_259;10;624844;60;38.4;0.73;25;29;30;2;20;8.30482023721841;1.20055499549657E-05;416.666666865746
tezosExp_259;25;624844;60;32.88;1.83;25;64;65;2;20;8.30482023721841;1.20055499549657E-05;416.666666865746
tezosExp_259;40;624844;60;31.06;2.93;25;82;83;2;20;8.30482023721841;1.20055499549657E-05;416.666666865746
tezosExp_259;55;624844;60;36.2;4.03;25;38;39;2;20;8.30482023721841;1.20055499549657E-05;416.666666865746
tezosExp_259;70;624844;60;34.73;5.13;25;91;92;2;20;8.30482023721841;1.20055499549657E-05;416.666666865746
tezosExp_259;85;624844;60;33.68;6.23;25;73;74;2;20;8.30482023721841;1.20055499549657E-05;416.666666865746
tezosExp_259;90;624844;60;32.08;6.6;25;55;56;2;20;8.30482023721841;1.20055499549657E-05;416.666666865746
tezosExp_259;95;624844;60;30.54;6.97;25;108;109;2;20;8.30482023721841;1.20055499549657E-05;416.666666865746
tezosExp_259;100;624844;60;32.64;7.27;25;100;101;2;20;8.30482023721841;1.20055499549657E-05;416.666666865746
tezosExp_259;105;624844;60;32.4;7.33;25;46;47;2;20;8.30482023721841;1.20055499549657E-05;416.666666865746
tezosExp_26;10;1749433;25;13.14;4.92;42;178;179;2;20;13.9520979985269;2.42030856350922E-05;238.095238549046
tezosExp_26;25;1749433;25;13.64;12.28;42;194;195;2;20;13.9520979985269;2.42030856350922E-05;238.095238549046
tezosExp_26;40;1749433;25;13.15;19.68;42;130;131;2;20;13.9520979985269;2.42030856350922E-05;238.095238549046
tezosExp_26;55;1749433;25;13.36;27.08;42;98;99;2;20;13.9520979985269;2.42030856350922E-05;238.095238549046
tezosExp_26;70;1749433;25;13.13;34.48;42;51;52;2;20;13.9520979985269;2.42030856350922E-05;238.095238549046
tezosExp_26;85;1749433;25;12.98;41.88;42;66;67;2;20;13.9520979985269;2.42030856350922E-05;238.095238549046
tezosExp_26;90;1749433;25;13.14;44.32;42;114;115;2;20;13.9520979985269;2.42030856350922E-05;238.095238549046
tezosExp_26;95;1749433;25;12.74;45.56;42;162;163;2;20;13.9520979985269;2.42030856350922E-05;238.095238549046
tezosExp_26;100;1749433;25;12.3;45.58;42;82;83;2;20;13.9520979985269;2.42030856350922E-05;238.095238549046
tezosExp_26;105;1749433;25;12.72;47.72;42;146;147;2;20;13.9520979985269;2.42030856350922E-05;238.095238549046
tezosExp_260;10;3418058;106;66.34;2.26;26;51;52;2;20;8.63701304670714;1.03232099476365E-05;416.666666805101
tezosExp_260;25;3418058;106;56.24;5.67;26;26;27;2;20;8.63701304670714;1.03232099476365E-05;416.666666805101
tezosExp_260;40;3418058;106;58.23;9.08;26;46;47;2;20;8.63701304670714;1.03232099476365E-05;416.666666805101
tezosExp_260;55;3418058;106;55.44;12.48;26;41;42;2;20;8.63701304670714;1.03232099476365E-05;416.666666805101
tezosExp_260;70;3418058;106;53.69;15.89;26;56;57;2;20;8.63701304670714;1.03232099476365E-05;416.666666805101
tezosExp_260;85;3418058;106;55.18;19.3;26;61;62;2;20;8.63701304670714;1.03232099476365E-05;416.666666805101
tezosExp_260;90;3418058;106;54.76;20.43;26;21;22;2;20;8.63701304670714;1.03232099476365E-05;416.666666805101
tezosExp_260;95;3418058;106;54.27;21.52;26;36;37;2;20;8.63701304670714;1.03232099476365E-05;416.666666805101
tezosExp_260;100;3418058;106;52.45;22.01;26;31;32;2;20;8.63701304670714;1.03232099476365E-05;416.666666805101
tezosExp_260;105;3418058;106;52.99;22.34;26;16;17;2;20;8.63701304670714;1.03232099476365E-05;416.666666805101
tezosExp_261;10;5551821;25;13.26;15.6;22;155;156;2;20;7.3082418087522;2.07004351979097E-05;454.545455185411
tezosExp_261;25;5551821;25;13.24;39.08;22;197;198;2;20;7.3082418087522;2.07004351979097E-05;454.545455185411
tezosExp_261;40;5551821;25;13.04;62.52;22;50;51;2;20;7.3082418087522;2.07004351979097E-05;454.545455185411
tezosExp_261;55;5551821;25;13.07;86;22;70;71;2;20;7.3082418087522;2.07004351979097E-05;454.545455185411
tezosExp_261;70;5551821;25;12.99;109.44;22;134;135;2;20;7.3082418087522;2.07004351979097E-05;454.545455185411
tezosExp_261;85;5551821;25;12.49;124.4;22;113;114;2;20;7.3082418087522;2.07004351979097E-05;454.545455185411
tezosExp_261;90;5551821;25;12.25;119;22;219;220;2;20;7.3082418087522;2.07004351979097E-05;454.545455185411
tezosExp_261;95;5551821;25;12.98;130.68;22;240;241;2;20;7.3082418087522;2.07004351979097E-05;454.545455185411
tezosExp_261;100;5551821;25;12.98;125.8;22;176;177;2;20;7.3082418087522;2.07004351979097E-05;454.545455185411
tezosExp_261;105;5551821;25;13.54;135.64;22;91;92;2;20;7.3082418087522;2.07004351979097E-05;454.545455185411
tezosExp_262;10;3734135;80;47.61;3.28;123;52;54;3;26;44.2158112779983;2.27842737278149E-05;204.081633175503
tezosExp_262;25;3734135;80;43.85;8.21;123;14;15;2;26;35.0118527177965;2.27842737278149E-05;204.081633175503
tezosExp_262;40;3734135;80;42.82;13.14;123;19;20;2;26;35.0118527177965;2.27842737278149E-05;204.081633175503
tezosExp_262;55;3734135;80;42.32;12.05;123;29;31;3;26;44.2158112779983;2.27842737278149E-05;204.081633175503
tezosExp_262;70;3734135;80;42.99;14.16;123;64;66;3;26;44.2158112779983;2.27842737278149E-05;204.081633175503
tezosExp_262;85;3734135;80;40.44;17.65;123;47;48;2;26;35.0118527177965;2.27842737278149E-05;204.081633175503
tezosExp_262;90;3734135;80;37.43;24.33;123;58;60;3;26;44.2158112779983;2.27842737278149E-05;204.081633175503
tezosExp_262;95;3734135;80;37.52;16.85;123;24;25;2;26;35.0118527177965;2.27842737278149E-05;204.081633175503
tezosExp_262;100;3734135;80;35.87;16.83;123;41;43;3;26;44.2158112779983;2.27842737278149E-05;204.081633175503
tezosExp_262;105;3734135;80;37.82;16.79;123;35;37;3;26;44.2158112779983;2.27842737278149E-05;204.081633175503
tezosExp_263;10;1704991;30;18.44;4;8;143;144;2;22;2.51595026809985;8.83630631268056E-06;1250.00000032183
tezosExp_263;25;1704991;30;16.81;10;8;94;95;2;22;2.51595026809985;8.83630631268056E-06;1250.00000032183
tezosExp_263;40;1704991;30;16.32;16;8;111;112;2;22;2.51595026809985;8.83630631268056E-06;1250.00000032183
tezosExp_263;55;1704991;30;16.08;22;8;127;128;2;22;2.51595026809985;8.83630631268056E-06;1250.00000032183
tezosExp_263;70;1704991;30;15.94;28;8;163;164;2;22;2.51595026809985;8.83630631268056E-06;1250.00000032183
tezosExp_263;85;1704991;30;15.86;34;8;223;225;3;22;3.13578449227215;8.83630631268056E-06;1250.00000032183
tezosExp_263;90;1704991;30;15.84;36;8;75;76;2;22;2.51595026809985;8.83630631268056E-06;1250.00000032183
tezosExp_263;95;1704991;30;15.81;38;8;185;186;2;22;2.51595026809985;8.83630631268056E-06;1250.00000032183
tezosExp_263;100;1704991;30;15.43;26.11;8;56;57;2;22;2.51595026809985;8.83630631268056E-06;1250.00000032183
tezosExp_263;105;1704991;30;15.63;26.42;8;203;205;3;22;3.13578449227215;8.83630631268056E-06;1250.00000032183
tezosExp_264;10;2147313;56;31.22;2.7;9;58;59;2;21;2.90770064809608;1.07908215815653E-05;1111.11111155292
tezosExp_264;25;2147313;56;29.39;6.75;9;67;68;2;21;2.90770064809608;1.07908215815653E-05;1111.11111155292
tezosExp_264;40;2147313;56;28.94;10.79;9;98;99;2;21;2.90770064809608;1.07908215815653E-05;1111.11111155292
tezosExp_264;55;2147313;56;28.69;14.84;9;49;50;2;21;2.90770064809608;1.07908215815653E-05;1111.11111155292
tezosExp_264;70;2147313;56;28.53;18.89;9;86;87;2;21;2.90770064809608;1.07908215815653E-05;1111.11111155292
tezosExp_264;85;2147313;56;28.45;22.95;9;75;76;2;21;2.90770064809608;1.07908215815653E-05;1111.11111155292
tezosExp_264;90;2147313;56;29.16;24.29;9;108;109;2;21;2.90770064809608;1.07908215815653E-05;1111.11111155292
tezosExp_264;95;2147313;56;28.75;25.64;9;39;40;2;21;2.90770064809608;1.07908215815653E-05;1111.11111155292
tezosExp_264;100;2147313;56;28.67;26.25;9;29;30;2;21;2.90770064809608;1.07908215815653E-05;1111.11111155292
tezosExp_264;105;2147313;56;29.86;18.1;9;119;121;3;21;3.60945632835978;1.07908215815653E-05;1111.11111155292
tezosExp_265;10;1865706;59;37.55;2.22;10;90;91;2;21;3.23077849788453;5.25685854138476E-06;1000.00000008664
tezosExp_265;25;1865706;59;32.06;5.56;10;79;80;2;21;3.23077849788453;5.25685854138476E-06;1000.00000008664
tezosExp_265;40;1865706;59;30.22;8.9;10;34;35;2;21;3.23077849788453;5.25685854138476E-06;1000.00000008664
tezosExp_265;55;1865706;59;31.61;12.24;10;69;70;2;21;3.23077849788453;5.25685854138476E-06;1000.00000008664
tezosExp_265;70;1865706;59;30.65;15.58;10;61;62;2;21;3.23077849788453;5.25685854138476E-06;1000.00000008664
tezosExp_265;85;1865706;59;30;18.92;10;25;26;2;21;3.23077849788453;5.25685854138476E-06;1000.00000008664
tezosExp_265;90;1865706;59;31.22;20.03;10;52;53;2;21;3.23077849788453;5.25685854138476E-06;1000.00000008664
tezosExp_265;95;1865706;59;31.03;21.15;10;100;101;2;21;3.23077849788453;5.25685854138476E-06;1000.00000008664
tezosExp_265;100;1865706;59;30.35;21.86;10;110;112;3;21;4.01050703151086;5.25685854138476E-06;1000.00000008664
tezosExp_265;105;1865706;59;31.35;14.92;10;44;45;2;21;3.23077849788453;5.25685854138476E-06;1000.00000008664
tezosExp_266;10;5445812;97;49.44;3.95;9;15;16;2;25;2.6235764566378;3.38170670107616E-06;1111.11111115366
tezosExp_266;25;5445812;97;49.45;9.88;9;47;50;4;25;3.8071529132756;3.38170670107616E-06;1111.11111115366
tezosExp_266;40;5445812;97;49.4;15.81;9;42;43;2;25;2.6235764566378;3.38170670107616E-06;1111.11111115366
tezosExp_266;55;5445812;97;49.41;21.74;9;26;27;2;25;2.6235764566378;3.38170670107616E-06;1111.11111115366
tezosExp_266;70;5445812;97;49.41;27.67;9;21;22;2;25;2.6235764566378;3.38170670107616E-06;1111.11111115366
tezosExp_266;85;5445812;97;49.39;33.6;9;60;62;3;25;3.30360518417785;3.38170670107616E-06;1111.11111115366
tezosExp_266;90;5445812;97;49.45;17.79;9;66;68;3;25;3.30360518417785;3.38170670107616E-06;1111.11111115366
tezosExp_266;95;5445812;97;57.15;25.04;9;31;32;2;25;2.6235764566378;3.38170670107616E-06;1111.11111115366
tezosExp_266;100;5445812;97;59.46;25.08;9;36;37;2;25;2.6235764566378;3.38170670107616E-06;1111.11111115366
tezosExp_266;105;5445812;97;62.51;25.07;9;54;56;3;25;3.30360518417785;3.38170670107616E-06;1111.11111115366
tezosExp_267;10;3763899;10;5.56;26.5;12;258;259;2;23;3.67676030197254;2.54097817160342E-05;833.333335023136
tezosExp_267;25;3763899;10;5.51;44.13;12;598;599;2;23;3.67676030197254;2.54097817160342E-05;833.333335023136
tezosExp_267;40;3763899;10;5.48;106;12;152;154;3;23;4.59954697356917;2.54097817160342E-05;833.333335023136
tezosExp_267;55;3763899;10;5.45;145.7;12;540;541;2;23;3.67676030197254;2.54097817160342E-05;833.333335023136
tezosExp_267;70;3763899;10;5.42;185.5;12;307;308;2;23;3.67676030197254;2.54097817160342E-05;833.333335023136
tezosExp_267;85;3763899;10;5.29;143.17;12;480;482;3;23;4.59954697356917;2.54097817160342E-05;833.333335023136
tezosExp_267;90;3763899;10;5.19;215.6;12;95;96;2;23;3.67676030197254;2.54097817160342E-05;833.333335023136
tezosExp_267;95;3763899;10;4.95;143.53;12;414;415;2;23;3.67676030197254;2.54097817160342E-05;833.333335023136
tezosExp_267;100;3763899;10;4.75;216.35;12;355;357;3;23;4.59954697356917;2.54097817160342E-05;833.333335023136
tezosExp_267;105;3763899;10;5;223.65;12;210;211;2;23;3.67676030197254;2.54097817160342E-05;833.333335023136
tezosExp_268;10;2920692;52;26.77;3.94;7;40;41;2;20;2.32534966642115;7.98548255203499E-06;1428.57142887547
tezosExp_268;25;2920692;52;26.68;9.88;7;79;80;2;20;2.32534966642115;7.98548255203499E-06;1428.57142887547
tezosExp_268;40;2920692;52;26.7;15.81;7;58;59;2;20;2.32534966642115;7.98548255203499E-06;1428.57142887547
tezosExp_268;55;2920692;52;26.69;21.75;7;68;69;2;20;2.32534966642115;7.98548255203499E-06;1428.57142887547
tezosExp_268;70;2920692;52;26.72;27.67;7;103;104;2;20;2.32534966642115;7.98548255203499E-06;1428.57142887547
